ULURP_NUM,the_geom,ENUMBER,CEQR_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
030403 ZMQ,POINT (-73.85871166821137 40.75943727780888),E-121,03DCP058Q,4,1705,1,4017050001
030403 ZMQ,POINT (-73.8579410820517 40.759448507686116),E-121,03DCP058Q,4,1706,1,4017060001
030403 ZMQ,POINT (-73.85745808979428 40.759235524048435),E-121,03DCP058Q,4,1706,11,4017060011
030403 ZMQ,POINT (-73.85652365085694 40.758719120621066),E-121,03DCP058Q,4,1707,8,4017070008
030403 ZMQ,POINT (-73.87012975100123 40.75693644021164),E-121,03DCP058Q,4,1713,1,4017130001
030403 ZMQ,POINT (-73.86076325171445 40.75755741110349),E-121,03DCP058Q,4,1723,1,4017230001
080381ZMQ,POINT (-73.84537618612698 40.76021888601937),E-214,07DME014Q,4,1820,1,4018200001
080381ZMQ,POINT (-73.84524862904593 40.760500149888536),E-214,07DME014Q,4,1820,6,4018200006
080381ZMQ,POINT (-73.84465643474596 40.760545951358345),E-214,07DME014Q,4,1820,9,4018200009
080381ZMQ,POINT (-73.84454537803464 40.760943568551475),E-214,07DME014Q,4,1820,18,4018200018
080381ZMQ,POINT (-73.84483176627494 40.760217918082795),E-214,07DME014Q,4,1820,34,4018200034
080381ZMQ,POINT (-73.84506445198838 40.76025546988325),E-214,07DME014Q,4,1820,108,4018200108
080381ZMQ,POINT (-73.84416827373721 40.76117552108086),E-214,07DME014Q,4,1821,1,4018210001
080381ZMQ,POINT (-73.8438069053385 40.761264449242844),E-214,07DME014Q,4,1821,6,4018210006
080381ZMQ,POINT (-73.84356286876393 40.760778635545044),E-214,07DME014Q,4,1821,16,4018210016
080381ZMQ,POINT (-73.84341822687801 40.76049499936994),E-214,07DME014Q,4,1821,25,4018210025
080381ZMQ,POINT (-73.84383087112602 40.76049763605776),E-214,07DME014Q,4,1821,27,4018210027
080381ZMQ,POINT (-73.84400164662382 40.760833730058955),E-214,07DME014Q,4,1821,35,4018210035
080381ZMQ,POINT (-73.84500903636999 40.75949017498457),E-214,07DME014Q,4,1822,1,4018220001
080381ZMQ,POINT (-73.84473145875948 40.759720835050366),E-214,07DME014Q,4,1822,5,4018220005
080381ZMQ,POINT (-73.84446159685812 40.75980101768375),E-214,07DME014Q,4,1822,7,4018220007
080381ZMQ,POINT (-73.84393650161405 40.75975370003834),E-214,07DME014Q,4,1822,17,4018220017
080381ZMQ,POINT (-73.84382563074028 40.75998997496559),E-214,07DME014Q,4,1822,21,4018220021
080381ZMQ,POINT (-73.84360038496199 40.76005689847235),E-214,07DME014Q,4,1822,23,4018220023
080381ZMQ,POINT (-73.84325878653249 40.760158367894675),E-214,07DME014Q,4,1822,28,4018220028
080381ZMQ,POINT (-73.8431408032201 40.7598973162832),E-214,07DME014Q,4,1822,33,4018220033
080381ZMQ,POINT (-73.84445572381838 40.75950239741985),E-214,07DME014Q,4,1822,55,4018220055
080381ZMQ,POINT (-73.84466076727067 40.75944081021516),E-214,07DME014Q,4,1822,58,4018220058
080381ZMQ,POINT (-73.84482982398985 40.75892061481626),E-214,07DME014Q,4,1823,1,4018230001
080381ZMQ,POINT (-73.84468581201902 40.75896352257684),E-214,07DME014Q,4,1823,3,4018230003
080381ZMQ,POINT (-73.84455187076456 40.75900342975268),E-214,07DME014Q,4,1823,5,4018230005
080381ZMQ,POINT (-73.84432023859955 40.75907244243172),E-214,07DME014Q,4,1823,7,4018230007
080381ZMQ,POINT (-73.84408518221063 40.75914247568715),E-214,07DME014Q,4,1823,12,4018230012
080381ZMQ,POINT (-73.84387795498967 40.75920421559814),E-214,07DME014Q,4,1823,14,4018230014
080381ZMQ,POINT (-73.84370462953825 40.7592558551334),E-214,07DME014Q,4,1823,19,4018230019
080381ZMQ,POINT (-73.84360377038782 40.75928590501976),E-214,07DME014Q,4,1823,20,4018230020
080381ZMQ,POINT (-73.84346933246115 40.75932595974659),E-214,07DME014Q,4,1823,21,4018230021
080381ZMQ,POINT (-73.84330123387166 40.75937604069706),E-214,07DME014Q,4,1823,23,4018230023
080381ZMQ,POINT (-73.84313323338954 40.75942609362015),E-214,07DME014Q,4,1823,26,4018230026
080381ZMQ,POINT (-73.8428952845407 40.759496767072235),E-214,07DME014Q,4,1823,28,4018230028
080381ZMQ,POINT (-73.84282511073962 40.75921853920699),E-214,07DME014Q,4,1823,33,4018230033
080381ZMQ,POINT (-73.84319940365212 40.75910860578405),E-214,07DME014Q,4,1823,40,4018230040
080381ZMQ,POINT (-73.84343507973693 40.75903928567618),E-214,07DME014Q,4,1823,44,4018230044
080381ZMQ,POINT (-73.84360739478286 40.7589886006107),E-214,07DME014Q,4,1823,47,4018230047
080381ZMQ,POINT (-73.84388218484479 40.758907774684076),E-214,07DME014Q,4,1823,52,4018230052
080381ZMQ,POINT (-73.84418666521124 40.75881821463103),E-214,07DME014Q,4,1823,55,4018230055
080381ZMQ,POINT (-73.84432133513162 40.75877860152815),E-214,07DME014Q,4,1823,58,4018230058
080381ZMQ,POINT (-73.84438867121392 40.7587587958197),E-214,07DME014Q,4,1823,59,4018230059
080381ZMQ,POINT (-73.84459641617424 40.75869768784233),E-214,07DME014Q,4,1823,60,4018230060
080381ZMQ,POINT (-73.84382901076192 40.75837261728151),E-214,07DME014Q,4,1824,1,4018240001
080381ZMQ,POINT (-73.843812211072 40.75849830518491),E-214,07DME014Q,4,1824,12,4018240012
080381ZMQ,POINT (-73.84327434515379 40.75862652088475),E-214,07DME014Q,4,1824,19,4018240019
080381ZMQ,POINT (-73.84304585617298 40.758693952191344),E-214,07DME014Q,4,1824,21,4018240021
080381ZMQ,POINT (-73.84281613898109 40.75876174427294),E-214,07DME014Q,4,1824,26,4018240026
080381ZMQ,POINT (-73.8425675339232 40.75883486809801),E-214,07DME014Q,4,1824,28,4018240028
080381ZMQ,POINT (-73.8424368647156 40.75858150580426),E-214,07DME014Q,4,1824,33,4018240033
080381ZMQ,POINT (-73.8426869338392 40.75850740450801),E-214,07DME014Q,4,1824,38,4018240038
080381ZMQ,POINT (-73.84291653061501 40.75843913615052),E-214,07DME014Q,4,1824,40,4018240040
080381ZMQ,POINT (-73.84314468704066 40.75837129581627),E-214,07DME014Q,4,1824,45,4018240045
080381ZMQ,POINT (-73.84400974866625 40.75809028777801),E-214,07DME014Q,4,1824,53,4018240053
080381ZMQ,POINT (-73.84386047063576 40.75752231176817),E-214,07DME014Q,4,1825,1,4018250001
080381ZMQ,POINT (-73.84345832839901 40.75776831204748),E-214,07DME014Q,4,1825,19,4018250019
080381ZMQ,POINT (-73.843252879711 40.757828688090584),E-214,07DME014Q,4,1825,21,4018250021
080381ZMQ,POINT (-73.84301576682255 40.75789836967905),E-214,07DME014Q,4,1825,25,4018250025
080381ZMQ,POINT (-73.84284930494618 40.757947287851685),E-214,07DME014Q,4,1825,28,4018250028
080381ZMQ,POINT (-73.84249785364615 40.757997718002464),E-214,07DME014Q,4,1825,30,4018250030
080381ZMQ,POINT (-73.84221442428613 40.758216978053966),E-214,07DME014Q,4,1825,37,4018250037
080381ZMQ,POINT (-73.84250887350349 40.75771805739316),E-214,07DME014Q,4,1825,46,4018250046
080381ZMQ,POINT (-73.8426140723022 40.757603266829946),E-214,07DME014Q,4,1825,48,4018250048
080381ZMQ,POINT (-73.84288211841722 40.757559061263365),E-214,07DME014Q,4,1825,53,4018250053
080381ZMQ,POINT (-73.84311968910907 40.757490143300416),E-214,07DME014Q,4,1825,55,4018250055
080381ZMQ,POINT (-73.8434582904631 40.757391913820825),E-214,07DME014Q,4,1825,58,4018250058
080381ZMQ,POINT (-73.84345337274276 40.75647869178702),E-214,07DME014Q,4,1826,1,4018260001
080381ZMQ,POINT (-73.84361731075896 40.75679838265822),E-214,07DME014Q,4,1826,5,4018260005
080381ZMQ,POINT (-73.84331309883576 40.756885156319775),E-214,07DME014Q,4,1826,14,4018260014
080381ZMQ,POINT (-73.8431330864216 40.756992311140465),E-214,07DME014Q,4,1826,18,4018260018
080381ZMQ,POINT (-73.84281973783935 40.757069536493965),E-214,07DME014Q,4,1826,20,4018260020
080381ZMQ,POINT (-73.8429352582054 40.7567854149578),E-214,07DME014Q,4,1826,31,4018260031
080381ZMQ,POINT (-73.8431070195448 40.756572317217476),E-214,07DME014Q,4,1826,35,4018260035
080381ZMQ,POINT (-73.84324854390643 40.75603832036846),E-214,07DME014Q,4,1827,1,4018270001
080381ZMQ,POINT (-73.84333100515539 40.761546669954924),E-214,07DME014Q,4,1828,1,4018280001
080381ZMQ,POINT (-73.84315385975277 40.7616933374461),E-214,07DME014Q,4,1828,4,4018280004
080381ZMQ,POINT (-73.84292124655758 40.76176949327922),E-214,07DME014Q,4,1828,8,4018280008
080381ZMQ,POINT (-73.84287942286684 40.7615448969032),E-214,07DME014Q,4,1828,11,4018280011
080381ZMQ,POINT (-73.84279935050618 40.761389776381755),E-214,07DME014Q,4,1828,13,4018280013
080381ZMQ,POINT (-73.84267061251178 40.76113057370808),E-214,07DME014Q,4,1828,17,4018280017
080381ZMQ,POINT (-73.84256313042162 40.7609128430166),E-214,07DME014Q,4,1828,21,4018280021
080381ZMQ,POINT (-73.84249635869392 40.7607834886125),E-214,07DME014Q,4,1828,23,4018280023
080381ZMQ,POINT (-73.8428777610709 40.760746237702826),E-214,07DME014Q,4,1828,29,4018280029
080381ZMQ,POINT (-73.8429835791884 40.76095073830481),E-214,07DME014Q,4,1828,34,4018280034
080381ZMQ,POINT (-73.84304102581689 40.76108102164645),E-214,07DME014Q,4,1828,37,4018280037
080381ZMQ,POINT (-73.84313453682088 40.761261734674626),E-214,07DME014Q,4,1828,39,4018280039
080381ZMQ,POINT (-73.84214569226276 40.76153721752423),E-214,07DME014Q,4,1829,19,4018290019
080381ZMQ,POINT (-73.84221222910338 40.761972222402385),E-214,07DME014Q,4,1829,21,4018290021
080381ZMQ,POINT (-73.8412955482848 40.76163856580851),E-214,07DME014Q,4,1829,40,4018290040
080381ZMQ,POINT (-73.84194559442153 40.76101919637305),E-214,07DME014Q,4,1829,71,4018290071
080381ZMQ,POINT (-73.84248832261021 40.76020432526252),E-214,07DME014Q,4,1830,1,4018300001
080381ZMQ,POINT (-73.84234864016364 40.76043415406468),E-214,07DME014Q,4,1830,9,4018300009
080381ZMQ,POINT (-73.84196939746589 40.76039835533148),E-214,07DME014Q,4,1830,10,4018300010
080381ZMQ,POINT (-73.8413284483047 40.76061852784674),E-214,07DME014Q,4,1830,21,4018300021
080381ZMQ,POINT (-73.84190569511284 40.759602730198466),E-214,07DME014Q,4,1831,1,4018310001
080381ZMQ,POINT (-73.84232290411201 40.75967131902464),E-214,07DME014Q,4,1831,10,4018310010
080381ZMQ,POINT (-73.8414503896603 40.75992035415386),E-214,07DME014Q,4,1831,35,4018310035
080381ZMQ,POINT (-73.84190397449628 40.758844270160935),E-214,07DME014Q,4,1832,1,4018320001
080381ZMQ,POINT (-73.84189103162134 40.7590972388267),E-214,07DME014Q,4,1832,10,4018320010
080381ZMQ,POINT (-73.84203790993685 40.75596442889361),E-214,07DME014Q,4,1833,103,4018330103
080381ZMQ,POINT (-73.84262561824181 40.75577693825433),E-214,07DME014Q,4,1833,111,4018330111
080381ZMQ,POINT (-73.8429348087825 40.755644618356506),E-214,07DME014Q,4,1833,117,4018330117
080381ZMQ,POINT (-73.84199453966086 40.75652492848093),E-214,07DME014Q,4,1833,120,4018330120
080381ZMQ,POINT (-73.84236361484312 40.756611366763316),E-214,07DME014Q,4,1833,141,4018330141
080381ZMQ,POINT (-73.84223768460716 40.75687329400458),E-214,07DME014Q,4,1833,143,4018330143
080381ZMQ,POINT (-73.84208872847472 40.757183113593385),E-214,07DME014Q,4,1833,151,4018330151
080381ZMQ,POINT (-73.8413205069211 40.757636131146384),E-214,07DME014Q,4,1833,155,4018330155
080381ZMQ,POINT (-73.8418379668581 40.75761999518636),E-214,07DME014Q,4,1833,158,4018330158
080381ZMQ,POINT (-73.84177242287859 40.75784072916594),E-214,07DME014Q,4,1833,165,4018330165
080381ZMQ,POINT (-73.8417348219877 40.757918934222594),E-214,07DME014Q,4,1833,166,4018330166
080381ZMQ,POINT (-73.84169223555287 40.758007505348196),E-214,07DME014Q,4,1833,168,4018330168
080381ZMQ,POINT (-73.84164222492909 40.75811152164271),E-214,07DME014Q,4,1833,170,4018330170
080381ZMQ,POINT (-73.84153849486243 40.75824407762279),E-214,07DME014Q,4,1833,172,4018330172
080381ZMQ,POINT (-73.84146573895514 40.758474501743706),E-214,07DME014Q,4,1833,177,4018330177
080381ZMQ,POINT (-73.84142651993893 40.75855606695726),E-214,07DME014Q,4,1833,179,4018330179
080381ZMQ,POINT (-73.84134118463146 40.758733550918286),E-214,07DME014Q,4,1833,180,4018330180
080381ZMQ,POINT (-73.84124471131939 40.7589341930922),E-214,07DME014Q,4,1833,186,4018330186
080381ZMQ,POINT (-73.84117093399053 40.759087634920654),E-214,07DME014Q,4,1833,188,4018330188
080381ZMQ,POINT (-73.84099004087889 40.75947940095764),E-214,07DME014Q,4,1833,192,4018330192
080381ZMQ,POINT (-73.84090350589796 40.759659372817445),E-214,07DME014Q,4,1833,197,4018330197
080381ZMQ,POINT (-73.84085335236257 40.759763679413915),E-214,07DME014Q,4,1833,199,4018330199
080381ZMQ,POINT (-73.84080498039133 40.75986428286623),E-214,07DME014Q,4,1833,201,4018330201
080381ZMQ,POINT (-73.84075564183966 40.759966892189055),E-214,07DME014Q,4,1833,203,4018330203
080381ZMQ,POINT (-73.84054468596626 40.760419766591156),E-214,07DME014Q,4,1833,212,4018330212
080381ZMQ,POINT (-73.83984751072735 40.76104343193382),E-214,07DME014Q,4,1833,215,4018330215
080381ZMQ,POINT (-73.83917769833063 40.76105574617867),E-214,07DME014Q,4,1833,230,4018330230
080381ZMQ,POINT (-73.84054850756117 40.75924637001019),E-214,07DME014Q,4,1833,300,4018330300
080381ZMQ,POINT (-73.84005122603362 40.76150316301633),E-214,07DME014Q,4,1833,425,4018330425
820479BZMQ,POINT (-73.87240813558005 40.7345318994592),E-375,16DCP086Q,4,1846,1,4018460001
130344ZMQ,POINT (-73.8570673741234 40.75094733909131),E-314,13DCP138Q,4,1996,25,4019960025
040542 ZSQ,POINT (-73.86303045401458 40.73312758859668),R-42,04DCP040Q,4,2080,7501,4020807501
180447ZMQ 180448ZRQ,POINT (-73.83798497377856 40.72372058962458),E-502,18DCP021Q,4,2248,228,4022480228
110207ZMQ,POINT (-73.91644370823812 40.74248798375645),E-272,11DCP080Q,4,2281,25,4022810025
060294ZMQ,POINT (-73.90134687129529 40.74070125276029),E-163,06DCP065Q,4,2325,32,4023250032
180138ZMQ,POINT (-73.90058941390262 40.72900164922396),E-471,18DCP075Q,4,2374,101,4023740101
060294ZMQ,POINT (-73.90047139873573 40.74062250202439),E-163,06DCP065Q,4,2392,20,4023920020
060294ZMQ,POINT (-73.90036590674731 40.74061027466659),E-163,06DCP065Q,4,2392,22,4023920022
060294ZMQ,POINT (-73.90007355550354 40.7405763721035),E-163,06DCP065Q,4,2392,23,4023920023
060294ZMQ,POINT (-73.89842667484076 40.740356707743544),E-163,06DCP065Q,4,2420,13,4024200013
060294ZMQ,POINT (-73.89809398872846 40.740187565928956),E-163,06DCP065Q,4,2420,19,4024200019
060294ZMQ,POINT (-73.89733644375926 40.740126497862185),E-163,06DCP065Q,4,2431,33,4024310033
060294ZMQ,POINT (-73.89610363184917 40.73994932860002),E-163,06DCP065Q,4,2431,54,4024310054
060294ZMQ,POINT (-73.89529671696434 40.73968633930371),E-163,06DCP065Q,4,2432,9,4024320009
180265ZMQ 180266ZRQ 180267ZSQ,POINT (-73.89529671696434 40.73968633930371),E-472,18DCP132Q,4,2432,9,4024320009
060294ZMQ,POINT (-73.8950603962736 40.7397744802475),E-163,06DCP065Q,4,2432,21,4024320021
180265ZMQ 180266ZRQ 180267ZSQ,POINT (-73.8950603962736 40.7397744802475),E-472,18DCP132Q,4,2432,21,4024320021
060294ZMQ,POINT (-73.89461145451853 40.739642090053565),E-163,06DCP065Q,4,2432,23,4024320023
180265ZMQ 180266ZRQ 180267ZSQ,POINT (-73.89434704816419 40.73936133145693),E-472,18DCP132Q,4,2432,41,4024320041
180265ZMQ 180266ZRQ 180267ZSQ,POINT (-73.89447483255336 40.73923380340893),E-472,18DCP132Q,4,2432,44,4024320044
180265ZMQ 180266ZRQ 180267ZSQ,POINT (-73.89510610961428 40.73934228167977),E-472,18DCP132Q,4,2432,50,4024320050
060294ZMQ,POINT (-73.89267098161639 40.73923152498563),E-163,06DCP065Q,4,2444,40,4024440040
060294ZMQ,POINT (-73.89317259146814 40.739284239745515),E-163,06DCP065Q,4,2444,51,4024440051
060294ZMQ,POINT (-73.89344742785157 40.73934129569808),E-163,06DCP065Q,4,2444,57,4024440057
870154 ZMQ,POINT (-73.88539742424645 40.73738630562514),E-35,86-165Q,4,2453,1,4024530001
870154 ZMQ,POINT (-73.88520414793172 40.73747044032946),E-35,86-165Q,4,2453,3,4024530003
870154 ZMQ,POINT (-73.88407825258179 40.737545240677825),E-35,86-165Q,4,2453,17,4024530017
870154 ZMQ,POINT (-73.88399667299427 40.73763187028065),E-35,86-165Q,4,2453,18,4024530018
870154 ZMQ,POINT (-73.88465111868419 40.737636334992416),E-35,86-165Q,4,2453,40,4024530040
870154 ZMQ,POINT (-73.88526966621029 40.737803319086055),E-35,86-165Q,4,2453,42,4024530042
910105 ZMQ,POINT (-73.9103089342071 40.72132297779746),E-40,91-095Q,4,2675,105,4026750105
910105 ZMQ,POINT (-73.9103168031132 40.72144496971667),E-40,91-095Q,4,2675,108,4026750108
090382ZMQ,POINT (-73.903250668157 40.721805661818735),E-235,09DCP064Q,4,2713,70,4027130070
090382ZMQ,POINT (-73.90333924305949 40.72175843422302),E-235,09DCP064Q,4,2713,72,4027130072
090382ZMQ,POINT (-73.90339897007301 40.721726589185124),E-235,09DCP064Q,4,2713,73,4027130073
090382ZMQ,POINT (-73.90030374364945 40.71288445544207),E-235,09DCP064Q,4,2770,1,4027700001
090382ZMQ,POINT (-73.90008705381756 40.71309106276088),E-235,09DCP064Q,4,2770,13,4027700013
090382ZMQ,POINT (-73.899951080215 40.713105212367246),E-235,09DCP064Q,4,2770,16,4027700016
090382ZMQ,POINT (-73.89970071284158 40.71287962718098),E-235,09DCP064Q,4,2770,31,4027700031
090382ZMQ,POINT (-73.89992783432469 40.7128769927314),E-235,09DCP064Q,4,2770,34,4027700034
090382ZMQ,POINT (-73.89795894480203 40.71305607529976),E-235,09DCP064Q,4,2771,21,4027710021
090382ZMQ,POINT (-73.89740032841809 40.712817657434286),E-235,09DCP064Q,4,2771,38,4027710038
930168 ZMQ,POINT (-73.89137126319501 40.72794300111406),E-47,93DCP041Q,4,2797,124,4027970124
090382ZMQ,POINT (-73.86826019925778 40.722741406838814),E-235,09DCP064Q,4,3000,26,4030000026
090382ZMQ,POINT (-73.86767369521317 40.72207458075574),E-235,09DCP064Q,4,3014,26,4030140026
950097 ZMQ,POINT (-73.8616929387083 40.72612486318372),E-72,95DCP004Q,4,3104,14,4031040014
950137 ZMQ,POINT (-73.8616929387083 40.72612486318372),E-73,95DCP009Q,4,3104,14,4031040014
950137 ZMQ,POINT (-73.85920184272399 40.72524089017148),E-73,95DCP009Q,4,3104,92,4031040092
950137 ZMQ,POINT (-73.85872628397051 40.725043523655785),E-73,95DCP009Q,4,3104,101,4031040101
950137 ZMQ,POINT (-73.85823295585944 40.72485427930622),E-73,95DCP009Q,4,3104,108,4031040108
950137 ZMQ,POINT (-73.85760697116294 40.72461624850104),E-73,95DCP009Q,4,3155,19,4031550019
090104ZMQ,POINT (-73.85010937041027 40.72187710698724),E-222,09DCP013Q,4,3234,39,4032340039
090104ZMQ,POINT (-73.84974647403708 40.72174433632576),E-222,09DCP013Q,4,3234,45,4032340045
090104ZMQ,POINT (-73.8482629343715 40.72246858605493),E-222,09DCP013Q,4,3236,1,4032360001
090104ZMQ,POINT (-73.84781488084417 40.72223994214013),E-222,09DCP013Q,4,3236,18,4032360018
090104ZMQ,POINT (-73.8481689365293 40.72179408219577),E-222,09DCP013Q,4,3236,22,4032360022
090104ZMQ,POINT (-73.84730104345468 40.721320945135965),E-222,09DCP013Q,4,3237,33,4032370033
090104ZMQ,POINT (-73.84749887417115 40.72167701000659),E-222,09DCP013Q,4,3237,40,4032370040
090104ZMQ,POINT (-73.84598753823046 40.72090762244461),E-222,09DCP013Q,4,3238,23,4032380023
090104ZMQ,POINT (-73.84611406651965 40.72159084630183),E-222,09DCP013Q,4,3238,44,4032380044
090104ZMQ,POINT (-73.8447040557035 40.721292683179925),E-222,09DCP013Q,4,3239,8,4032390008
090104ZMQ,POINT (-73.84458396066276 40.72124557479099),E-222,09DCP013Q,4,3239,9,4032390009
090104ZMQ,POINT (-73.84462543337679 40.72106910629709),E-222,09DCP013Q,4,3239,15,4032390015
090104ZMQ,POINT (-73.84466393908285 40.721008217972965),E-222,09DCP013Q,4,3239,16,4032390016
090104ZMQ,POINT (-73.84472286587747 40.72091503693753),E-222,09DCP013Q,4,3239,17,4032390017
090104ZMQ,POINT (-73.84478182695929 40.720821800986),E-222,09DCP013Q,4,3239,20,4032390020
090104ZMQ,POINT (-73.84483991828999 40.720729939812145),E-222,09DCP013Q,4,3239,21,4032390021
090104ZMQ,POINT (-73.84489817814524 40.720637814084775),E-222,09DCP013Q,4,3239,23,4032390023
090104ZMQ,POINT (-73.84491737584835 40.72045268676571),E-222,09DCP013Q,4,3239,25,4032390025
090104ZMQ,POINT (-73.8451763010218 40.72054792209497),E-222,09DCP013Q,4,3239,29,4032390029
090104ZMQ,POINT (-73.84547576801184 40.7206580750947),E-222,09DCP013Q,4,3239,32,4032390032
090104ZMQ,POINT (-73.84523833635616 40.72095407834354),E-222,09DCP013Q,4,3239,38,4032390038
090104ZMQ,POINT (-73.84358891697653 40.72050899516073),E-222,09DCP013Q,4,3256,9,4032560009
090104ZMQ,POINT (-73.84418957593083 40.72045576813349),E-222,09DCP013Q,4,3256,38,4032560038
090104ZMQ,POINT (-73.8426480600126 40.719898803707956),E-222,09DCP013Q,4,3257,19,4032570019
090104ZMQ,POINT (-73.84269512538374 40.71982381852009),E-222,09DCP013Q,4,3257,21,4032570021
090104ZMQ,POINT (-73.84165047090727 40.71941363180744),E-222,09DCP013Q,4,3258,20,4032580020
090104ZMQ,POINT (-73.84207549517255 40.719349884871924),E-222,09DCP013Q,4,3258,28,4032580028
180399ZMQ,POINT (-73.83578877303475 40.71513322401416),E-522,19DCP023Q,4,3342,1,4033420001
180399ZMQ,POINT (-73.835534783065 40.71493679028627),E-522,19DCP023Q,4,3342,61,4033420061
060550ZMQ,POINT (-73.83248002128576 40.714631191471646),E-242,06DCP083Q,4,3347,24,4033470024
060550 ZMQ,POINT (-73.83248002128576 40.714631191471646),R-157,06DCP083Q,4,3347,24,4033470024
060550ZMQ,POINT (-73.83264826545937 40.714291479369216),E-242,06DCP083Q,4,3347,54,4033470054
140111ZMQ,POINT (-73.91716766298289 40.71192283967738),E-336,14DCP088Q,4,3377,1,4033770001
140111ZMQ,POINT (-73.91807543162263 40.710905634327496),E-336,14DCP088Q,4,3395,12,4033950012
140111ZMQ,POINT (-73.91801818236654 40.7109619052377),E-336,14DCP088Q,4,3395,13,4033950013
140111ZMQ,POINT (-73.91796312734907 40.7110160191575),E-336,14DCP088Q,4,3395,14,4033950014
140111ZMQ,POINT (-73.91790761725946 40.711070581180635),E-336,14DCP088Q,4,3395,15,4033950015
140111ZMQ,POINT (-73.91745219372812 40.711318821804966),E-336,14DCP088Q,4,3395,16,4033950016
090382ZMQ,POINT (-73.89076818327719 40.700864499908725),E-235,09DCP064Q,4,3594,7,4035940007
830193 ZMQ,POINT (-73.89403810337114 40.70183078909186),E-5,82-270Q,4,3637,7501,4036377501
090382ZMQ,POINT (-73.8922919789462 40.70151719748419),E-235,09DCP064Q,4,3639,1,4036390001
090382ZMQ,POINT (-73.89228318448431 40.70183025875372),E-235,09DCP064Q,4,3675,1,4036750001
