ENumber,E Effective Date,BOROCODE,TAXBLOCK,TAXLOT,HazMat Code,Air Code,Noise Code,HazMat Date,Air Date,Noise Date,CEQR_NUM,ULURP_NUM
E-214,11/13/2008,4,1833,215,1,1,1,,,,07DME014Q,080381ZMQ
E-214,11/13/2008,4,1833,230,1,1,1,,,,07DME014Q,080381ZMQ
E-214,11/13/2008,4,1833,300,1,1,1,,,,07DME014Q,080381ZMQ
E-214,11/13/2008,4,1833,425,1,1,1,,,,07DME014Q,080381ZMQ
E-215,08/14/2008,4,15852,60,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,15852,64,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,15852,68,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,15901,57,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,15901,8,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,15907,65,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,15907,67,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,15907,80,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,15913,67,1,0,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,15913,70,1,0,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16011,105,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16013,1,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16014,1,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16038,68,1,0,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16038,70,1,0,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16155,1,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16155,5,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16156,1,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16156,6,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16156,90,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,100,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,101,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,102,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,103,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,94,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,95,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,96,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,97,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,98,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16159,99,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16173,28,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16174,22,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16174,47,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16176,1,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16178,1,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16178,65,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16178,80,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,15,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,17,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,19,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,21,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,23,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,25,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,28,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,30,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,34,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,62,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,66,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,68,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,70,0,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16188,75,1,1,0,,,,08DCP065Q,080371ZMQ
E-215,08/14/2008,4,16226,25,0,1,0,,,,08DCP065Q,080371ZMQ
E-216,11/19/2008,1,343,63,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,343,66,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,343,68,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,343,69,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,343,71,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,343,72,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,343,73,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,344,139,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,344,141,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,344,144,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,344,145,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,344,157,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,344,53,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,344,54,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,344,56,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,344,60,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,1,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,15,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,16,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,17,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,19,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,2,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,26,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,30,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,32,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,33,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,35,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,6,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,7,0,0,1,,,05/11/2017,07DCP078M,080397ZMM
E-216,11/19/2008,1,345,8,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,33,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,34,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,36,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,37,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,38,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,43,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,46,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,55,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,64,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,66,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,70,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,71,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,348,75,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,18,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,21,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,37,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,38,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,4,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,54,1,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,60,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,61,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,62,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,63,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,68,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,69,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,71,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,73,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,350,78,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,28,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,29,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,30,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,34,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,42,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,47,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,75,1,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,79,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,80,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,82,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,353,83,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,354,1,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,354,18,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,354,19,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,354,25,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,354,37,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,354,38,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,355,45,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,355,51,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,355,52,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,355,53,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,355,54,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,355,57,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,355,61,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,355,65,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,3,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,30,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,31,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,32,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,33,1,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,34,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,36,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,37,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,4,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,41,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,42,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,43,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,44,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,47,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,48,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,49,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,5,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,372,52,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,13,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,14,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,15,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,16,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,17,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,2,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,36,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,38,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,61,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,62,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,373,63,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,374,31,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,374,34,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,374,37,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,374,47,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,375,29,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,375,32,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,375,41,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,1,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,13,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,2,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,21,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,22,1,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,23,1,0,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,24,1,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,26,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,27,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,32,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,33,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,43,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,44,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,376,63,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,1,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,10,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,42,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,49,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,50,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,51,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,52,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,53,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,54,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,61,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,64,1,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,65,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,377,66,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,378,28,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,378,29,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,378,30,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,378,32,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,378,34,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,378,40,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,378,43,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,379,21,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,379,44,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,384,19,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,384,21,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,384,33,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,385,24,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,385,30,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,385,4,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,386,1,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,386,5,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,386,61,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,386,62,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,386,7,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,386,8,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,387,135,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,387,33,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,387,34,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,387,35,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,387,42,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,389,51,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,389,52,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,390,23,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,390,34,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,390,39,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,390,52,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,390,58,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,391,10,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,391,13,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,391,19,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,391,33,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,391,51,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,391,7,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,392,16,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,392,32,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,392,35,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,392,39,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,392,40,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,392,43,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,393,59,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,393,61,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,393,9,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,394,10,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,394,28,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,394,32,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,394,34,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,394,36,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,397,19,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,397,27,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,398,29,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,398,34,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,398,45,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,399,11,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,399,40,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,399,51,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,399,58,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,399,8,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,402,41,1,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,402,42,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,11,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,23,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,46,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,47,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,48,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,52,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,53,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,56,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,58,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,404,9,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,405,19,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,405,39,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,405,41,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,406,19,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,406,23,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,406,24,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,406,29,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,406,36,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,406,45,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,406,48,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,406,52,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,406,55,0,1,0,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,408,24,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,408,26,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,408,4,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,409,17,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,409,20,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,13,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,16,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,24,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,32,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,33,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,34,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,51,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,52,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,64,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,67,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,68,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,410,69,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,411,12,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,411,15,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,411,16,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,411,19,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,411,41,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,412,12,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,412,13,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,412,14,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,412,16,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,412,2,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,412,21,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,412,61,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,412,72,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,413,25,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,413,26,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,413,29,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,415,10,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,415,23,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,415,27,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,415,3,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,415,36,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,415,77,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,416,23,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,416,28,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,416,53,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,416,56,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,417,10,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,417,12,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,417,13,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,417,64,0,1,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,418,35,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,418,39,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,418,43,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,418,51,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,418,52,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,418,53,0,0,1,,,,07DCP078M,080397ZMM
E-216,11/19/2008,1,418,54,0,0,1,,,,07DCP078M,080397ZMM
